transcript_id,gene_id,VXZQDSSGHVXESRCU,GFVFCKEMORKYYMLY,DZSVCTWUYNSXZPKA,OXBCHWNYNTPSSTGN,YFLQYUFTSERFAPKN,GDIOTRNJDLZYKHKX,WXOFHUORVFJYNQPU,QSSRZDSPSKYUXCHP
ENSMUST00000168928.7,ENSMUSG00000011960.12,6,8,16,12,14,6,9,2
ENSMUST00000166750.8,ENSMUSG00000034390.16,1,1,0,1,0,0,0,0
ENSMUST00000063574.6,ENSMUSG00000015126.9,42,64,90,49,53,32,49,5
ENSMUSG00000020326.7_40748552_40755060_2,ENSMUSG00000020326.7,253,291,359,253,320,153,224,15
ENSMUST00000156956.7,ENSMUSG00000026761.12,4,8,11,13,9,2,8,0
ENSMUSG00000022477.13_81872508_81915133_1,ENSMUSG00000022477.13,250,399,804,429,720,327,601,52
ENSMUSG00000030533.16_80325292_80326070_1,ENSMUSG00000030533.16,14,13,57,12,21,19,43,2
ENSMUST00000147268.7,ENSMUSG00000025507.13,7,17,34,15,15,19,23,1
ENSMUSG00000058672.7_34074274_34075360_27,ENSMUSG00000058672.7,71,40,117,40,119,26,70,6
ENSMUSG00000006442.10_148591649_148594619_3,ENSMUSG00000006442.10,143,174,426,96,154,141,223,10
ENSMUSG00000053332.13_161035163_161038539_19,ENSMUSG00000053332.13,64,88,130,51,81,51,63,2
ENSMUSG00000006442.10_148591649_148594619_1,ENSMUSG00000006442.10,34,30,89,24,26,33,52,7
ENSMUSG00000058672.7_34074274_34075360_23,ENSMUSG00000058672.7,49,52,84,34,109,33,61,3
ENSMUSG00000053332.13_161035163_161038539_14,ENSMUSG00000053332.13,141,155,169,81,171,68,82,3
ENSMUSG00000053332.13_161035163_161038539_15,ENSMUSG00000053332.13,4,6,14,1,5,4,5,1
ENSMUSG00000053332.13_161035163_161038539_16,ENSMUSG00000053332.13,89,107,188,97,107,67,116,4
ENSMUSG00000024429.9_35980125_35989462_1,ENSMUSG00000024429.9,46,55,97,49,50,44,47,7
ENSMUSG00000053332.13_161035163_161038539_10,ENSMUSG00000053332.13,0,0,0,0,2,0,0,0
ENSMUSG00000020794.13_72607319_72684612_1,ENSMUSG00000020794.13,185,188,324,122,301,116,180,6
ENSMUSG00000053332.13_161035163_161038539_12,ENSMUSG00000053332.13,12,19,35,5,17,8,16,0
ENSMUSG00000053332.13_161035163_161038539_13,ENSMUSG00000053332.13,12,16,17,18,9,5,12,1
ENSMUSG00000036371.6_67281676_67284314_5,ENSMUSG00000036371.6,61,69,169,29,61,51,71,5
ENSMUSG00000036371.6_67281676_67284314_4,ENSMUSG00000036371.6,42,39,106,16,39,26,55,7
ENSMUSG00000036371.6_67281676_67284314_3,ENSMUSG00000036371.6,47,59,148,31,56,29,65,7
ENSMUSG00000027637.3_156863272_156873563_2,ENSMUSG00000027637.3,29,35,72,15,58,22,50,1
ENSMUSG00000038612.16_95658788_95661941_1,ENSMUSG00000038612.16,67,76,126,67,76,57,75,10
ENSMUSG00000022119.15_105114541_105124686_1,ENSMUSG00000022119.15,83,86,129,101,116,41,79,2
ENSMUST00000046174.7,ENSMUSG00000037625.7,11,20,18,13,193,2,17,2
ENSMUSG00000050144.13_88411655_88425107_1,ENSMUSG00000050144.13,2,4,4,3,4,0,5,0
ENSMUSG00000084957.3_53931010_53944647_1,ENSMUSG00000084957.3,31,36,42,21,36,16,23,1
ENSMUST00000152804.8,ENSMUSG00000046727.13,3,5,8,1,5,4,3,0
ENSMUSG00000041220.10_129532386_129634017_1,ENSMUSG00000041220.10,4,4,2,6,6,4,2,0
ENSMUST00000180043.7,ENSMUSG00000040482.16,12,20,37,15,25,17,22,2
ENSMUST00000034822.11,ENSMUSG00000032281.11,16,33,30,34,36,6,15,2
ENSMUST00000186049.1,ENSMUSG00000032468.11,16,21,28,20,18,6,10,1
ENSMUST00000020717.11,ENSMUSG00000020440.13,296,351,651,304,375,224,383,31
ENSMUST00000051431.9,ENSMUSG00000047539.9,34,40,98,43,50,27,48,8
ENSMUSG00000026784.14_22935065_22940266_1,ENSMUSG00000026784.14,29,37,57,36,48,17,27,2
ENSMUST00000108141.1,ENSMUSG00000036733.16,125,111,317,87,172,107,197,18
ENSMUSG00000031028.14_109010825_109025676_1,ENSMUSG00000031028.14,7,22,2,15,26,3,1,0
ENSMUST00000169604.7,ENSMUSG00000033029.12,4,4,7,4,7,2,5,0
ENSMUST00000003550.10,ENSMUSG00000003458.12,16,31,53,22,47,11,24,2
ENSMUSG00000030967.15_132950274_132984178_1,ENSMUSG00000030967.15,3,1,8,2,2,4,4,1
ENSMUST00000154689.7,ENSMUSG00000028863.13,6,8,8,4,3,4,2,0
ENSMUSG00000025364.13_128558639_128565869_1,ENSMUSG00000025364.13,315,347,926,242,336,312,509,31
ENSMUSG00000048186.14_4717831_4752809_1,ENSMUSG00000048186.14,2,2,7,5,0,5,4,0
ENSMUST00000102499.7,ENSMUSG00000027286.16,6,1,6,3,7,0,9,1
ENSMUST00000102934.8,ENSMUSG00000035696.15,2,3,10,4,3,0,1,0
ENSMUST00000209867.1,ENSMUSG00000059070.16,1,2,11,2,5,2,6,0
ENSMUST00000132302.1,ENSMUSG00000021540.16,12,14,15,5,24,3,3,1
ENSMUSG00000039756.12_122276555_122278880_1,ENSMUSG00000039756.12,2,2,15,6,8,5,14,0
ENSMUSG00000020130.9_115198458_115251467_1,ENSMUSG00000020130.9,28,60,81,58,59,25,54,3
ENSMUSG00000009575.14_103199655_103239816_2,ENSMUSG00000009575.14,11,19,18,16,14,6,6,1
ENSMUST00000132392.1,ENSMUSG00000059005.13,7,4,4,3,6,0,3,0
ENSMUSG00000020137.5_115372163_115384410_2,ENSMUSG00000020137.5,1,3,4,3,1,1,1,2
ENSMUSG00000041028.16_37120824_37135255_1,ENSMUSG00000041028.16,143,164,243,130,265,86,142,13
ENSMUST00000003947.8,ENSMUSG00000003849.8,81,67,91,50,83,16,66,3
ENSMUSG00000020137.5_115372163_115384410_1,ENSMUSG00000020137.5,9,7,10,3,5,4,7,0
ENSMUSG00000035069.3_103313812_103366283_1,ENSMUSG00000035069.3,2,7,7,2,6,1,7,1
ENSMUSG00000028861.13_126046977_126055536_4,ENSMUSG00000028861.13,37,26,49,18,50,11,57,6
ENSMUSG00000028861.13_126046977_126055536_5,ENSMUSG00000028861.13,13,14,24,6,18,2,15,3
ENSMUSG00000028861.13_126046977_126055536_2,ENSMUSG00000028861.13,16,14,34,13,34,9,17,2
ENSMUSG00000057147.13_114516420_114516942_1,ENSMUSG00000057147.13,37,29,50,18,27,18,22,4
ENSMUSG00000063457.14_80280341_80294114_1,ENSMUSG00000063457.14,184,255,598,153,228,164,332,7
ENSMUSG00000022992.17_98518820_98534264_2,ENSMUSG00000022992.17,7,12,16,5,10,4,8,2
ENSMUSG00000022992.17_98518820_98534264_3,ENSMUSG00000022992.17,29,45,45,21,49,28,34,0
ENSMUST00000035179.8,ENSMUSG00000032565.9,30,35,57,19,40,13,28,0
ENSMUSG00000022992.17_98518820_98534264_1,ENSMUSG00000022992.17,20,25,58,14,36,17,31,4
ENSMUST00000110492.1,ENSMUSG00000050271.12,7,5,20,10,12,8,6,1
ENSMUSG00000022992.17_98518820_98534264_4,ENSMUSG00000022992.17,15,21,39,8,14,13,16,1
ENSMUSG00000022992.17_98518820_98534264_5,ENSMUSG00000022992.17,8,5,13,6,5,5,3,1
ENSMUSG00000002345.18_70139713_70148635_1,ENSMUSG00000002345.18,15,31,42,20,48,8,22,3
ENSMUST00000038374.12,ENSMUSG00000041650.15,55,98,95,68,94,33,59,5
ENSMUSG00000007812.16_145231729_145237848_1,ENSMUSG00000007812.16,8,1,12,8,12,4,16,0
ENSMUST00000041314.16,ENSMUSG00000037058.16,250,329,551,269,420,176,304,19
ENSMUST00000046418.2,ENSMUSG00000039244.10,22,29,93,41,31,27,66,3
ENSMUSG00000029176.13_52865983_52866734_1,ENSMUSG00000029176.13,47,55,42,30,63,15,21,0
ENSMUST00000195283.1,ENSMUSG00000104280.1,3,3,6,1,1,1,4,0
ENSMUST00000239146.1,ENSMUSG00000022607.18,6,3,5,4,2,0,3,0
ENSMUSG00000070738.10_87853287_87915457_1,ENSMUSG00000070738.10,5,13,11,18,4,3,3,0
ENSMUSG00000031072.14_144929931_144930456_1,ENSMUSG00000031072.14,547,523,1632,331,637,525,801,46
ENSMUST00000165646.7,ENSMUSG00000022106.14,6,4,14,8,9,5,9,1
ENSMUST00000098098.8,ENSMUSG00000035696.15,2,0,3,2,2,0,0,0
ENSMUST00000048923.6,ENSMUSG00000037239.8,34,60,99,60,60,33,55,3
ENSMUST00000168166.7,ENSMUSG00000007656.13,135,190,266,122,234,85,152,7
ENSMUSG00000021087.18_72212289_72409054_1,ENSMUSG00000021087.18,3,3,5,2,0,0,5,0
ENSMUST00000206570.1,ENSMUSG00000030697.7,6,12,33,9,12,11,22,1
ENSMUST00000136976.6,ENSMUSG00000013593.12,9,7,6,10,12,4,15,1
ENSMUSG00000035171.9_21597312_21652793_2,ENSMUSG00000035171.9,51,53,112,31,79,35,64,5
ENSMUSG00000035171.9_21597312_21652793_1,ENSMUSG00000035171.9,73,55,124,46,108,30,77,2
ENSMUST00000106132.2,ENSMUSG00000028849.17,15,13,40,25,20,6,22,2
ENSMUSG00000040724.5_107101146_107104844_1,ENSMUSG00000040724.5,4,9,2,12,7,2,1,0
ENSMUSG00000012114.17_17655546_17722908_1,ENSMUSG00000012114.17,13,7,6,7,21,4,3,1
ENSMUST00000035053.11,ENSMUSG00000032478.14,18,23,40,20,30,11,28,3
ENSMUSG00000033467.12_109554709_109558993_1,ENSMUSG00000033467.12,21,24,76,13,11,25,29,0
ENSMUSG00000038241.16_155992299_155998900_1,ENSMUSG00000038241.16,4,7,10,7,8,6,7,0
ENSMUSG00000028772.19_130316695_130359916_1,ENSMUSG00000028772.19,4,2,7,1,6,2,2,0
ENSMUST00000033133.11,ENSMUSG00000030844.11,38,72,129,40,58,64,79,4
ENSMUSG00000028772.19_130316695_130359916_3,ENSMUSG00000028772.19,20,36,62,28,44,26,40,0
ENSMUSG00000028772.19_130316695_130359916_2,ENSMUSG00000028772.19,6,6,19,5,6,5,8,0
ENSMUST00000117061.7,ENSMUSG00000018398.18,1,6,10,8,4,2,5,1
ENSMUSG00000040940.18_24925854_24926592_1,ENSMUSG00000040940.18,38,38,53,26,45,20,36,2
ENSMUST00000072948.10,ENSMUSG00000020777.16,24,42,30,33,50,20,41,0
ENSMUSG00000051855.15_30741299_30743150_1,ENSMUSG00000051855.15,7,10,1,11,3,3,1,1
ENSMUSG00000029670.12_21949685_21974536_1,ENSMUSG00000029670.12,10,23,37,15,28,8,24,1
ENSMUSG00000020719.14_106781548_106788494_3,ENSMUSG00000020719.14,224,335,486,361,326,153,244,21
ENSMUSG00000020719.14_106781548_106788494_1,ENSMUSG00000020719.14,21,37,30,50,36,13,21,1
ENSMUSG00000037894.13_137864980_137866824_1,ENSMUSG00000037894.13,25,51,66,48,27,25,50,2
ENSMUST00000221613.1,ENSMUSG00000011179.8,77,96,89,81,70,52,73,6
ENSMUST00000208711.1,ENSMUSG00000030498.15,10,14,22,4,18,6,7,2
ENSMUST00000002121.4,ENSMUSG00000002052.6,56,74,128,65,84,51,100,7
ENSMUST00000137769.2,ENSMUSG00000078570.10,2,4,4,1,2,4,1,0
ENSMUSG00000002845.14_38588214_38591384_1,ENSMUSG00000002845.14,56,25,49,13,59,8,23,1
ENSMUST00000048073.8,ENSMUSG00000041958.10,132,187,345,137,353,106,198,15
ENSMUST00000107824.8,ENSMUSG00000035649.17,25,34,44,30,29,18,22,2
ENSMUSG00000030615.12_90450700_90457105_1,ENSMUSG00000030615.12,94,126,202,72,163,69,110,7
ENSMUST00000101637.10,ENSMUSG00000071454.13,2,2,5,4,1,3,5,0
ENSMUSG00000005881.13_156008106_156018279_2,ENSMUSG00000005881.13,4,8,12,7,13,6,9,0
ENSMUSG00000005881.13_156008106_156018279_3,ENSMUSG00000005881.13,95,107,213,84,139,65,116,9
ENSMUSG00000005881.13_156008106_156018279_1,ENSMUSG00000005881.13,13,10,19,8,11,8,11,2
ENSMUSG00000033365.14_117894486_117894916_1,ENSMUSG00000033365.14,49,63,109,45,88,45,67,4
ENSMUSG00000030682.4_126976378_126979651_1,ENSMUSG00000030682.4,1,2,2,2,4,1,0,0
ENSMUST00000146392.7,ENSMUSG00000027282.17,7,7,2,7,8,0,1,0
ENSMUSG00000000167.14_50617321_50624997_1,ENSMUSG00000000167.14,9,10,17,16,5,3,4,2
ENSMUSG00000024188.16_26252951_26281968_1,ENSMUSG00000024188.16,21,25,31,47,37,8,16,0
ENSMUST00000110183.8,ENSMUSG00000027333.18,3,3,7,2,8,4,1,0
ENSMUSG00000040459.11_8666576_8690311_1,ENSMUSG00000040459.11,238,270,495,214,381,153,260,17
ENSMUSG00000097772.7_100420842_100429375_1,ENSMUSG00000097772.7,15,8,26,7,14,12,16,1
ENSMUSG00000037674.15_72532243_72612423_2,ENSMUSG00000037674.15,6,5,13,9,10,9,8,1
ENSMUST00000230314.1,ENSMUSG00000022552.16,2,4,7,3,1,2,3,0
ENSMUSG00000013736.16_106769166_106781881_2,ENSMUSG00000013736.16,13,14,18,10,7,7,3,0
ENSMUST00000117219.1,ENSMUSG00000083563.1,46574,61766,79723,48101,90147,27044,46651,3639
ENSMUST00000172282.7,ENSMUSG00000006498.16,10,11,28,24,15,12,6,1
ENSMUSG00000037991.9_10835068_10840743_1,ENSMUSG00000037991.9,14,23,13,12,9,6,11,2
ENSMUSG00000024238.15_5767887_5772804_1,ENSMUSG00000024238.15,18,7,20,17,20,4,12,1
ENSMUST00000032825.13,ENSMUSG00000030605.15,16,24,44,35,68,15,21,2
ENSMUST00000146631.1,ENSMUSG00000067547.6,5,0,5,0,0,0,0,0
ENSMUST00000093290.11,ENSMUSG00000020134.13,61,93,258,123,121,102,157,11
ENSMUSG00000028085.12_85574127_85654164_1,ENSMUSG00000028085.12,19,26,40,18,26,14,27,4
ENSMUST00000097311.8,ENSMUSG00000023991.16,0,0,2,2,2,3,1,0
ENSMUSG00000038005.15_60890489_60907575_8,ENSMUSG00000038005.15,10,8,27,6,13,10,15,1
ENSMUSG00000038005.15_60890489_60907575_7,ENSMUSG00000038005.15,20,19,23,11,16,10,11,1
ENSMUSG00000038005.15_60890489_60907575_6,ENSMUSG00000038005.15,52,47,83,29,41,25,46,5
ENSMUSG00000038005.15_60890489_60907575_5,ENSMUSG00000038005.15,9,3,9,3,6,2,6,1
ENSMUSG00000038005.15_60890489_60907575_4,ENSMUSG00000038005.15,33,31,60,25,39,22,42,1
ENSMUSG00000024096.17_65854133_65867643_1,ENSMUSG00000024096.17,3,2,6,0,1,5,1,0
ENSMUST00000115211.7,ENSMUSG00000058440.14,12,12,38,12,10,4,15,1
ENSMUSG00000041459.15_148616863_148626770_1,ENSMUSG00000041459.15,42,28,85,23,49,37,49,3
ENSMUSG00000032518.6_120127789_120131559_2,ENSMUSG00000032518.6,1256,1642,2415,1011,1330,846,1276,91
ENSMUSG00000041459.15_148616863_148626770_3,ENSMUSG00000041459.15,151,227,363,207,179,163,274,19
ENSMUSG00000041459.15_148616863_148626770_2,ENSMUSG00000041459.15,13,20,18,9,12,3,8,0
ENSMUSG00000022971.18_91372783_91405393_1,ENSMUSG00000022971.18,1,3,14,1,2,0,7,0
ENSMUSG00000052727.6_99425579_99429725_1,ENSMUSG00000052727.6,2,3,3,6,5,0,4,0
ENSMUST00000106567.1,ENSMUSG00000049300.11,36,46,65,27,35,32,34,4
ENSMUST00000135690.1,ENSMUSG00000008682.13,10,5,9,6,8,0,8,0
ENSMUSG00000026939.12_25620104_25621780_2,ENSMUSG00000026939.12,2,3,8,3,7,2,6,0
ENSMUSG00000027900.15_106547864_106574862_2,ENSMUSG00000027900.15,8,11,12,7,31,8,11,1
ENSMUSG00000018547.8_97722362_97744704_1,ENSMUSG00000018547.8,14,12,5,16,9,1,0,1
ENSMUSG00000027404.15_130171635_130177167_3,ENSMUSG00000027404.15,384,439,647,252,378,234,369,32
ENSMUSG00000027404.15_130171635_130177167_2,ENSMUSG00000027404.15,197,223,342,105,177,137,219,13
ENSMUST00000077389.7,ENSMUSG00000057036.7,16,12,36,6,19,11,16,1
ENSMUSG00000027746.13_53857822_53863762_1,ENSMUSG00000027746.13,28,24,67,15,41,20,33,3
ENSMUST00000152611.7,ENSMUSG00000017405.14,4,3,1,1,2,0,1,0
ENSMUSG00000026249.10_79794321_79795035_3,ENSMUSG00000026249.10,314,299,366,129,648,117,188,6
ENSMUSG00000040818.10_26579578_26592258_1,ENSMUSG00000040818.10,0,0,0,1,1,0,0,0
ENSMUST00000076657.10,ENSMUSG00000035674.13,439,492,752,376,862,309,488,34
ENSMUSG00000030096.8_91684120_91755524_1,ENSMUSG00000030096.8,9,16,18,16,11,12,13,2
ENSMUST00000118118.7,ENSMUSG00000036580.15,1,1,4,2,0,0,0,0
ENSMUST00000212964.1,ENSMUSG00000031728.10,45,32,72,30,74,27,45,8
ENSMUST00000175940.1,ENSMUSG00000046691.14,3,3,5,2,1,2,0,0
ENSMUSG00000025950.16_65158616_65179896_1,ENSMUSG00000025950.16,74,101,83,100,128,29,65,3
ENSMUST00000010038.9,ENSMUSG00000009894.15,65,106,153,77,142,47,98,10
ENSMUSG00000025393.12_128089041_128090273_1,ENSMUSG00000025393.12,221,221,573,125,412,145,354,15
ENSMUSG00000025393.12_128089041_128090273_2,ENSMUSG00000025393.12,278,246,576,146,473,148,357,16
ENSMUSG00000057367.12_7818236_7821118_1,ENSMUSG00000057367.12,4,2,9,5,7,6,7,0
ENSMUSG00000018379.17_88047803_88051490_2,ENSMUSG00000018379.17,1,8,10,7,7,2,8,0
ENSMUSG00000034892.8_69157722_69159186_1,ENSMUSG00000034892.8,214,248,740,170,281,282,435,24
ENSMUST00000031534.8,ENSMUSG00000029554.15,11,30,37,24,19,15,26,1
ENSMUST00000180716.7,ENSMUSG00000033075.17,1,3,3,2,0,2,0,0
ENSMUST00000032844.6,ENSMUSG00000030615.12,102,180,130,113,154,59,84,5
ENSMUST00000099689.4,ENSMUSG00000087006.3,23,24,38,18,13,28,24,0
ENSMUSG00000028252.20_21727767_21749267_1,ENSMUSG00000028252.20,3,1,11,6,6,1,4,0
ENSMUSG00000002660.8_56990392_56996188_1,ENSMUSG00000002660.8,77,90,232,74,98,94,158,9
ENSMUSG00000096699.1_42252398_42255631_2,ENSMUSG00000096699.1,30,28,72,7,23,29,35,4
ENSMUST00000020529.12,ENSMUSG00000020288.13,31,34,40,26,38,20,31,2
ENSMUSG00000021910.15_31195428_31206701_1,ENSMUSG00000021910.15,3,4,7,7,5,4,13,0
ENSMUSG00000057177.12_25228258_25249222_1,ENSMUSG00000057177.12,101,101,253,64,136,89,162,8
ENSMUSG00000034621.14_102481153_102556176_1,ENSMUSG00000034621.14,12,14,24,27,16,9,7,1
ENSMUST00000126751.1,ENSMUSG00000025393.12,331,294,792,202,491,215,453,27
ENSMUSG00000019505.7_62552705_62553213_1,ENSMUSG00000019505.7,0,0,0,0,20,0,0,0
ENSMUSG00000021733.11_14703068_14786423_1,ENSMUSG00000021733.11,7,20,21,31,14,6,14,1
ENSMUST00000112460.2,ENSMUSG00000033610.16,10,9,31,11,15,11,14,0
ENSMUST00000114515.8,ENSMUSG00000052139.18,5,9,2,1,3,0,2,1
ENSMUST00000053116.6,ENSMUSG00000051022.7,8,9,10,5,12,0,9,1
ENSMUSG00000036845.12_30555445_30559639_1,ENSMUSG00000036845.12,4,5,9,2,5,3,4,0
ENSMUSG00000036845.12_30555445_30559639_2,ENSMUSG00000036845.12,8,7,24,9,14,14,12,1
ENSMUSG00000036845.12_30555445_30559639_3,ENSMUSG00000036845.12,6,7,20,7,9,8,6,0
ENSMUSG00000032673.5_29513042_29515031_1,ENSMUSG00000032673.5,4,3,5,7,5,4,5,0
ENSMUST00000114753.7,ENSMUSG00000063275.15,4,4,0,1,5,0,3,0
ENSMUSG00000032673.5_29513042_29515031_2,ENSMUSG00000032673.5,6,9,15,4,11,5,14,2
ENSMUSG00000036810.16_88118769_88135110_1,ENSMUSG00000036810.16,95,99,174,78,173,51,108,5
ENSMUSG00000059182.7_51859166_52012515_2,ENSMUSG00000059182.7,17,18,36,27,40,7,20,1
ENSMUSG00000028066.15_88394143_88410265_3,ENSMUSG00000028066.15,30,19,74,15,20,22,36,4
ENSMUST00000031640.14,ENSMUSG00000029635.15,16,32,63,36,22,19,23,2
ENSMUSG00000041702.7_102837811_102878471_1,ENSMUSG00000041702.7,7,4,5,8,7,3,2,0
ENSMUST00000124747.7,ENSMUSG00000063889.16,0,0,1,0,3,0,0,0
ENSMUSG00000025060.15_47642172_47645246_1,ENSMUSG00000025060.15,43,42,92,32,80,22,49,3
ENSMUST00000117597.1,ENSMUSG00000001786.14,7,3,7,3,2,1,1,0
ENSMUSG00000057530.14_137964270_137965229_3,ENSMUSG00000057530.14,10,5,3,4,4,7,8,0
ENSMUST00000118144.7,ENSMUSG00000023186.14,3,1,0,3,3,1,1,1
ENSMUST00000115633.2,ENSMUSG00000022718.12,0,6,5,4,4,0,1,0
ENSMUST00000225836.1,ENSMUSG00000021375.11,0,1,0,0,3,0,1,0
ENSMUST00000062356.6,ENSMUSG00000047945.6,405,645,1392,509,699,467,685,44
ENSMUSG00000028066.15_88394143_88410265_4,ENSMUSG00000028066.15,2,3,10,5,5,1,10,1
ENSMUSG00000009013.5_115298422_115300879_1,ENSMUSG00000009013.5,123,88,250,66,187,61,115,9
ENSMUST00000112884.1,ENSMUSG00000037784.14,1,2,2,2,3,0,0,0
ENSMUSG00000030824.17_45493108_45510389_1,ENSMUSG00000030824.17,44,73,101,49,101,30,68,10
ENSMUSG00000060992.9_103289100_103299865_1,ENSMUSG00000060992.9,139,175,356,121,211,98,206,12
ENSMUSG00000003402.14_22012856_22014222_1,ENSMUSG00000003402.14,141,135,472,92,213,119,256,18
ENSMUST00000209479.1,ENSMUSG00000036902.11,36,36,54,34,58,23,26,3
ENSMUST00000131177.7,ENSMUSG00000026048.16,2,1,3,1,2,0,1,0
ENSMUST00000106483.3,ENSMUSG00000030880.14,13,9,20,13,13,5,13,2
ENSMUST00000123680.1,ENSMUSG00000010607.8,137,196,380,115,231,152,259,8
ENSMUST00000090908.10,ENSMUSG00000042520.16,14,12,17,15,16,6,12,0
ENSMUST00000075092.7,ENSMUSG00000059734.7,31,53,72,45,80,33,56,4
ENSMUST00000233842.1,ENSMUSG00000037805.15,7,11,15,2,11,6,6,1
ENSMUST00000031287.10,ENSMUSG00000029344.14,18,29,52,20,49,19,23,7
ENSMUST00000148385.7,ENSMUSG00000034349.14,4,1,1,1,3,2,1,0
ENSMUSG00000051855.15_30738055_30748462_5,ENSMUSG00000051855.15,89,67,146,67,77,43,77,7
ENSMUSG00000051855.15_30738055_30748462_4,ENSMUSG00000051855.15,123,135,244,120,139,81,127,15
ENSMUSG00000051855.15_30738055_30748462_7,ENSMUSG00000051855.15,303,281,543,295,256,188,339,33
ENSMUSG00000051855.15_30738055_30748462_6,ENSMUSG00000051855.15,395,345,701,354,304,248,424,26
ENSMUST00000047611.3,ENSMUSG00000041429.3,26,40,53,27,48,14,41,3
ENSMUSG00000051855.15_30738055_30748462_3,ENSMUSG00000051855.15,17,5,45,23,18,13,14,2
ENSMUSG00000051855.15_30738055_30748462_2,ENSMUSG00000051855.15,174,127,219,152,112,75,164,17
ENSMUST00000114006.7,ENSMUSG00000015488.14,21,13,34,16,16,13,22,1
ENSMUSG00000051855.15_30738055_30748462_8,ENSMUSG00000051855.15,37,38,70,46,28,29,42,6
ENSMUSG00000027540.13_167932395_167976995_1,ENSMUSG00000027540.13,20,32,44,30,30,23,41,3
ENSMUST00000033540.5,ENSMUSG00000031197.11,145,223,298,149,262,92,157,10
ENSMUSG00000020271.17_32642784_32746789_2,ENSMUSG00000020271.17,151,201,318,135,220,114,145,12
ENSMUSG00000020271.17_32642784_32746789_1,ENSMUSG00000020271.17,1,2,16,4,8,6,5,0
ENSMUSG00000031633.4_46207173_46211030_1,ENSMUSG00000031633.4,299,456,766,340,625,256,472,26
ENSMUSG00000031633.4_46207173_46211030_2,ENSMUSG00000031633.4,211,364,754,303,420,260,472,33
ENSMUSG00000031633.4_46207173_46211030_3,ENSMUSG00000031633.4,421,566,791,395,702,295,542,39
ENSMUSG00000037710.8_71330722_71336421_1,ENSMUSG00000037710.8,23,20,65,15,33,21,31,2
ENSMUST00000070673.8,ENSMUSG00000056515.9,399,690,938,687,529,347,621,39
ENSMUST00000040880.8,ENSMUSG00000041205.8,11,27,33,9,29,7,19,1
ENSMUST00000111742.7,ENSMUSG00000030268.17,7,2,7,3,3,4,3,1
ENSMUSG00000047361.16_59633257_59636417_1,ENSMUSG00000047361.16,3,4,4,3,7,3,2,0
ENSMUST00000067663.13,ENSMUSG00000002102.15,142,244,338,180,226,139,227,15
ENSMUSG00000030847.8_128523771_128546981_1,ENSMUSG00000030847.8,77,94,155,68,88,54,79,7
ENSMUST00000022470.14,ENSMUSG00000021911.16,9,21,27,13,20,6,13,2
ENSMUSG00000030744.13_99478882_99482702_1,ENSMUSG00000030744.13,838,735,1815,341,1011,573,854,65
ENSMUSG00000037058.16_35598649_35616428_3,ENSMUSG00000037058.16,11,12,18,3,25,11,12,1
ENSMUSG00000037058.16_35598649_35616428_1,ENSMUSG00000037058.16,103,98,202,80,128,61,140,8
ENSMUST00000172028.1,ENSMUSG00000091367.1,2,2,2,0,2,1,1,0
ENSMUSG00000050212.4_126148532_126149875_1,ENSMUSG00000050212.4,2,3,18,3,14,3,7,0
ENSMUSG00000069662.5_37136595_37138926_1,ENSMUSG00000069662.5,141,151,105,227,220,48,92,14
ENSMUSG00000015882.18_45699300_45857501_1,ENSMUSG00000015882.18,11,24,26,25,27,12,11,0
ENSMUST00000058764.5,ENSMUSG00000039108.14,28,30,46,21,39,16,25,2
ENSMUST00000211234.1,ENSMUSG00000002778.14,5,4,8,5,3,2,5,1
ENSMUST00000030181.11,ENSMUSG00000028461.12,63,116,158,77,88,57,116,7
ENSMUSG00000076437.10_84669221_84670654_4,ENSMUSG00000076437.10,127,150,286,64,132,127,156,10
ENSMUSG00000076437.10_84669221_84670654_5,ENSMUSG00000076437.10,7,15,23,6,8,14,15,3
ENSMUSG00000076437.10_84669221_84670654_6,ENSMUSG00000076437.10,297,321,774,237,307,323,561,31
ENSMUSG00000076437.10_84669221_84670654_7,ENSMUSG00000076437.10,27,22,28,12,29,12,29,0
ENSMUSG00000076437.10_84669221_84670654_1,ENSMUSG00000076437.10,22,22,45,15,26,14,28,1
ENSMUSG00000076437.10_84669221_84670654_2,ENSMUSG00000076437.10,48,52,86,29,54,28,45,1
ENSMUSG00000076437.10_84669221_84670654_3,ENSMUSG00000076437.10,65,57,169,29,68,59,112,10
ENSMUST00000136839.1,ENSMUSG00000052033.13,1,2,3,0,0,0,0,0
ENSMUST00000154477.7,ENSMUSG00000022552.16,3,5,8,2,0,1,3,2
ENSMUSG00000035109.14_125628222_125723583_1,ENSMUSG00000035109.14,17,24,27,27,17,6,14,0
ENSMUSG00000005374.13_135149691_135162663_1,ENSMUSG00000005374.13,7,10,24,12,13,8,10,0
ENSMUST00000098862.8,ENSMUSG00000024121.13,2,2,0,1,3,0,2,0
ENSMUSG00000022477.13_81913773_81915133_1,ENSMUSG00000022477.13,143,222,447,128,402,127,247,15
ENSMUST00000121212.8,ENSMUSG00000068917.12,15,16,29,10,16,10,8,1
ENSMUST00000168019.1,ENSMUSG00000058922.7,5,6,1,7,4,1,0,0
ENSMUST00000109878.8,ENSMUSG00000034175.13,5,4,9,3,3,2,3,1
ENSMUST00000059515.7,ENSMUSG00000021218.10,167,175,293,107,198,88,168,11
